118,New-Zealand,Te-Hutewai,i20,00:05:12.791,2024-09-30 00:00:24.352314
119,New-Zealand,Batley,i20,00:04:04.87,2024-10-11 17:07:57.191268
120,Monte-Carlo,Col-De-Braus,i20,00:04:36.189,2024-10-11 17:17:20.043184
121,Kenya,Ngema,i20,00:03:40.328,2024-10-11 21:16:10.517575
124,Kenya,Ngema,i20,00:03:35.834,2024-10-12 15:56:22.248244
125,Argentina,Cuchilla-Nevada,i20,00:04:32.061,2024-10-12 16:16:17.03581
126,Mexico,Ibarrilla,i20,00:04:42.715,2024-10-12 22:51:58.322981
127,Portugal,Felgueiras,i20,00:05:17.549,2024-10-12 22:59:49.018562
128,Japan,Okazaki,i20,00:04:32.517,2024-10-12 23:28:11.447159
129,Germany,Freisen,i20,00:04:27.927,2024-10-13 23:13:54.304047
130,Germany,Freisen,i20,00:03:59.034,2024-10-13 23:18:46.471308
131,Germany,Freisen,i20,00:03:54.487,2024-10-13 23:29:23.468472
132,Germany,Freisen,i20,00:03:49.939,2024-10-13 23:41:07.614005
133,Germany,Freisen,i20,00:03:44.182,2024-10-14 01:23:54.232759
134,Germany,Freisen,i20,00:03:40.952,2024-10-14 13:50:28.542744
135,Germany,Panzerplatte,i20,00:01:59.116,2024-10-24 11:21:54.043107
136,Germany,Panzerplatte,i20,00:01:41.115,2024-10-24 11:28:30.906278
137,Germany,Panzerplatte,i20,00:01:40.879,2024-10-24 11:34:32.931139
138,Japan,Okazaki,i20,00:04:32.006,2024-10-25 21:21:48.869321
139,Japan,Okazaki,i20,00:04:29.694,2024-10-25 21:41:11.487545
140,Japan,Okazaki,i20,00:04:29.096,2024-10-25 22:34:43.36349
141,Kenya,Seyabei,i20,00:03:29.903,2024-10-25 22:59:51.156366
142,Finland,Pihlajakoski,i20,00:04:06.803,2024-10-26 15:47:18.513477
143,Finland,Pihlajakoski,i20,00:04:06.343,2024-10-26 15:59:23.713151
144,Finland,Pihlajakoski,i20,00:04:05.064,2024-10-26 16:17:11.279335
145,Monte-Carlo,Luceram,i20,00:03:56.383,2024-11-07 15:54:59.926607
146,Monte-Carlo,Agnieres,i20,00:04:19.725,2024-11-07 22:57:14.477368
147,Germany,Moselland,i20,00:04:28.782,2024-11-07 23:14:03.703125
148,Wales,Great-Orme,i20,00:02:38.164,2024-11-07 23:24:20.421415
149,Wales,Great-Orme,i20,00:02:33.502,2024-11-07 23:27:15.332208
150,Wales,Great-Orme,i20,00:02:30.824,2024-11-07 23:40:12.180493
151,Wales,Great-Orme,i20,00:02:29.018,2024-11-08 13:43:44.331256
152,Wales,Great-Orme,i20,00:02:24.084,2024-11-08 14:04:26.437192
153,Wales,Great-Orme,i20,00:02:21.438,2024-11-08 14:16:51.923382
154,Wales,Great-Orme,i20,00:02:21.228,2024-11-08 15:19:53.937643
155,Wales,Great-Orme,i20,00:02:20.505,2024-11-08 15:38:33.615273
156,Wales,Great-Orme,i20,00:02:20.097,2024-11-08 17:00:49.244295
157,Turkey,Datca,i20,00:04:37.932,2024-11-08 23:33:29.125597
158,Japan,Nagakute,i20,00:03:45.181,2024-11-09 00:17:52.853884
159,Turkey,Marmaris,i20,00:01:50.022,2024-11-09 11:54:15.529445
160,Germany,Panzerplatte,i20,00:01:38.715,2024-11-09 12:10:07.891224
161,Wales,Brenig,i20,00:04:04.111,2024-11-09 12:25:52.311398
162,Wales,Brenig,i20,00:04:01.734,2024-11-09 12:34:37.588841
163,Wales,Brenig,i20,00:03:58.226,2024-11-09 14:51:12.43191
164,Wales,Hafren,i20,00:03:34.155,2024-11-09 15:01:07.632733
165,Wales,Hafren,i20,00:03:28.719,2024-11-09 15:08:10.093709
166,Japan,Shinshiro,i20,00:04:11.247,2024-11-22 17:50:01.734078
167,Japan,Shinshiro,i20,00:04:06.48,2024-11-22 18:31:18.033341
168,Portugal,Viana-Do-Castelo,i20,00:03:10.656,2024-11-22 19:02:19.454436
171,Portugal,Fafe,i20,00:03:03.088,2024-11-23 14:41:39.533577
172,Portugal,Fafe,i20,00:03:00.864,2024-11-23 14:51:47.363932
173,New-Zealand,Brooks,i20,00:04:15.198,2024-12-06 22:06:52.65102
174,New-Zealand,Batley,i20,00:04:00.164,2024-12-06 22:28:33.11617
175,New-Zealand,Te-Hutewai,i20,00:05:08.099,2024-12-07 14:43:15.142077
176,Portugal,Arganil,i20,00:04:30.045,2024-12-07 15:30:47.569754
177,Sweden,Torsby,i20,00:02:51.741,2024-12-07 17:59:38.293727
178,Finland,Arvaja,i20,00:04:15.908,2024-12-07 18:30:30.992874
179,Finland,Harju,i20,00:01:31.323,2024-12-08 12:54:20.116496
180,Finland,Harju,i20,00:01:30.263,2024-12-08 13:02:04.445595
181,Italy,Baranta,i20,00:03:16.295,2024-12-08 13:11:16.822083
182,Italy,Lerno,i20,00:02:29.351,2024-12-08 13:43:57.926612
183,Italy,Lerno,i20,00:02:27.074,2024-12-08 13:49:18.851348
184,Italy,Lerno,i20,00:02:25.645,2024-12-08 13:55:06.545993
185,New-Zealand,Brooks,i20,00:04:09.255,2024-12-08 15:52:19.882987
186,New-Zealand,Brooks,i20,00:04:06.871,2024-12-08 16:15:28.788954
187,New-Zealand,Brooks,i20,00:04:06.057,2024-12-08 16:19:52.959224
188,New-Zealand,Brooks,i20,00:04:05.212,2024-12-09 11:54:10.728748
189,New-Zealand,Brooks,i20,00:04:03.237,2024-12-09 12:52:05.214812
190,Italy,Lerno,i20,00:02:24.74,2024-12-11 13:36:28.794603
191,Italy,Lerno,i20,00:02:24.509,2024-12-11 13:45:36.527761
192,Italy,Lerno,i20,00:02:24.151,2024-12-11 14:57:18.955437
193,Italy,Lerno,i20,00:02:22.973,2024-12-11 15:01:26.59683
194,Argentina,Cuchilla-Nevada,i20,00:04:31.017,2024-12-15 21:11:51.631351
195,Argentina,Cuchilla-Nevada,i20,00:04:28.087,2024-12-15 21:24:52.0544
196,Turkey,Datca,i20,00:04:37.182,2024-12-15 21:41:44.278541
197,Monte-Carlo,Luceram,i20,00:03:54.331,2024-12-15 23:29:55.147355
198,Finland,Horkka,i20,00:03:20.212,2024-12-20 12:59:14.865358
199,Finland,Horkka,i20,00:03:19.247,2024-12-20 13:25:35.076582
200,Finland,Horkka,i20,00:03:18.46,2024-12-20 13:43:44.453749
201,Turkey,Cicekli,i20,00:04:28.567,2024-12-21 00:00:35.793183
202,Turkey,Datca,i20,00:04:34.829,2024-12-23 00:18:58.517685
203,Turkey,Datca,i20,00:04:31.016,2024-12-23 01:55:31.336696
204,Italy,Baranta,i20,00:03:06.685,2024-12-23 02:11:04.581045
205,Italy,Baranta,i20,00:03:06.56,2024-12-23 02:30:45.678647
206,Italy,Baranta,i20,00:03:06.081,2024-12-23 02:46:16.692014
207,Italy,Baranta,i20,00:03:04.933,2024-12-23 13:39:56.014801
208,Italy,Baranta,i20,00:03:04.532,2024-12-23 13:50:23.166184
209,Italy,Baranta,i20,00:03:04.17,2024-12-23 13:54:18.977438
210,Turkey,Cicekli,i20,00:04:23.524,2024-12-24 13:38:35.935494
211,Monte-Carlo,Agnieres,i20,00:04:17.208,2024-12-24 15:58:44.304178
212,Monte-Carlo,Agnieres,i20,00:04:14.913,2024-12-24 16:04:48.334196
213,Finland,Ouninpohja,i20,00:04:37.98,2024-12-30 00:43:33.131665
214,Finland,Ouninpohja,i20,00:04:36.317,2024-12-30 01:04:27.420226
215,Turkey,Marmaris,i20,00:01:48.628,2024-12-30 02:32:35.148094
216,Monte-Carlo,Col-De-Braus,i20,00:04:33.394,2024-12-31 12:12:15.568001
217,Finland,Arvaja,i20,00:04:15.519,2024-12-31 14:52:20.744406
218,Finland,Arvaja,i20,00:04:14.466,2024-12-31 14:58:13.746832
219,Finland,Harju,i20,00:01:29.639,2024-12-31 15:13:05.704478
220,Finland,Harju,i20,00:01:28.342,2025-01-01 11:52:30.572538
221,Mexico,Ibarrilla,i20,00:04:38.117,2025-01-01 12:15:01.397447
222,Monte-Carlo,Agnieres,i20,00:04:14.442,2025-01-28 14:00:36.638186
223,Monte-Carlo,Luceram,i20,00:03:51.524,2025-01-29 01:24:39.763147
224,Monte-Carlo,Luceram,i20,00:03:50.235,2025-01-29 01:41:57.722683
225,Monte-Carlo,Col-De-Braus,i20,00:04:31.677,2025-01-29 01:52:36.202624
226,Kenya,Ngema,i20,00:03:32.513,2025-02-01 21:41:31.901409
227,Kenya,Seyabei,i20,00:03:29.29,2025-02-03 00:55:22.792382
228,Germany,Moselland,i20,00:04:21.568,2025-02-06 16:42:50.457499
229,Wales,Brenig,i20,00:03:57.626,2025-02-06 17:53:09.084479
230,New-Zealand,Te-Hutewai,i20,00:05:06.789,2025-02-07 00:15:48.406985
231,Japan,Nagakute,i20,00:03:44.997,2025-02-07 00:53:39.631707
234,Mexico,Media-Luna-R,i20,00:02:52.267,2025-02-07 22:53:15.892026
235,Mexico,Media-Luna-R,i20,00:02:48.791,2025-02-07 22:57:05.593103
236,Mexico,Media-Luna-R,i20,00:02:48.626,2025-02-07 23:03:15.205284
237,Germany,Moselland,i20,00:04:12.809,2025-02-07 23:36:31.094465
238,Wales,Hafren,i20,00:03:20.157,2025-02-10 15:59:48.890421
239,Sweden,Karlstad,i20,00:01:47.34,2025-02-10 18:36:52.081935
245,Sweden,Karlstad,i20,00:01:45.714,2025-02-10 18:48:45.196698
246,Sweden,Karlstad,i20,00:01:44.451,2025-02-11 00:42:26.231603
247,Sweden,Karlstad,i20,00:01:42.972,2025-02-11 00:44:32.585008
248,Sweden,Karlstad,i20,00:01:42.21,2025-02-11 00:49:54.706991
255,Sweden,Karlstad,i20,00:01:42.182,2025-02-13 14:22:21.834074
256,Sweden,Karlstad,i20,00:01:40.722,2025-02-13 23:01:17.495808
257,Germany,Moselland,i20,00:04:07.784,2025-03-14 15:28:32.924478
258,Mexico,Ibarrilla,i20,00:04:32.762,2025-04-04 22:09:03.828882
259,Mexico,Media-Luna-R,i20,00:02:46.869,2025-04-04 22:13:19.323126
260,Monte-Carlo,Col-De-Braus,i20,00:04:29.483,2025-04-20 01:12:18.341432
261,Portugal,Lousada,i20,00:02:29.296,2025-05-16 01:12:17.687365
262,Portugal,Lousada,i20,00:02:27.773,2025-05-16 01:17:06.750311
263,Portugal,Lousada,i20,00:02:27.263,2025-05-16 01:21:26.316646
264,Portugal,Lousada,i20,00:02:26.789,2025-05-16 01:25:19.699117
265,Portugal,Lousada,i20,00:02:26.31,2025-05-16 14:34:24.958743
266,Finland,Harju,i20,00:01:27.863,2025-05-16 14:49:55.32055
267,Mexico,Leon,i20,00:01:31.63,2025-05-16 14:59:04.710463
268,Mexico,Leon,i20,00:01:31.433,2025-05-16 15:06:54.541176
269,Mexico,Leon,i20,00:01:31.025,2025-05-16 15:10:55.994293
270,Sweden,Karlstad,i20,00:01:40.696,2025-05-16 15:20:01.708687
271,Sweden,Karlstad,i20,00:01:39.964,2025-05-16 15:33:19.169474
272,Mexico,Leon,i20,00:01:30.731,2025-05-17 01:35:59.064062
273,Mexico,Leon,i20,00:01:30.64,2025-05-17 01:41:29.527412
274,Italy,Ittiri,i20,00:01:48.868,2025-05-17 01:53:04.131999
275,Italy,Ittiri,i20,00:01:48.751,2025-05-17 01:58:38.52808
276,Portugal,Viana-Do-Castelo,i20,00:03:06.535,2025-05-19 23:55:35.31009
277,Argentina,El-Condor,i20,00:04:49.23,2025-05-23 23:02:54.281076
278,Turkey,Cicekli,i20,00:04:22.619,2025-05-25 00:12:14.870743
279,Finland,Horkka,i20,00:03:17.524,2025-05-26 14:25:17.482812
280,Finland,Pihlajakoski,i20,00:04:05.027,2025-05-27 01:15:36.823918
281,Finland,Arvaja,i20,00:04:13.142,2025-07-06 12:52:48.009677
282,New-Zealand,Batley,i20,00:03:59.088,2025-07-16 19:45:35.158496
